,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id
3322,2006,5,Sydney,338.0,sydney,Sydney,2006.01.09,1.0,9.0,32,32,Outdoor,Hard,"$419,000",/en/scores/archive/sydney/338/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2006-338.0
3323,2006,6,Australian Open,580.0,australian-open,Melbourne,2006.01.16,1.0,16.0,128,128,Outdoor,Hard,"$6,784,589",/en/scores/archive/australian-open/580/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-580.0
3324,2006,7,Delray Beach,499.0,delray-beach,Delray Beach,2006.01.30,1.0,30.0,32,32,Outdoor,Hard,"$380,000",/en/scores/archive/delray-beach/499/2006/results,Tommy Haas,/en/players/tommy-haas/h355/overview,tommy-haas,h355,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2006-499.0
3325,2006,8,Viña del Mar,505.0,vina-del-mar,Vina Del Mar,2006.01.30,1.0,30.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/vina-del-mar/505/2006/results,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Sebastian Prieto,/en/players/sebastian-prieto/p324/overview,sebastian-prieto,p324,2006-505.0
3326,2006,9,Zagreb,2276.0,zagreb,Zagreb,2006.01.30,1.0,30.0,32,32,Indoor,Carpet,"$380,000",/en/scores/archive/zagreb/2276/2006/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Jaroslav Levinsky,/en/players/jaroslav-levinsky/l391/overview,jaroslav-levinsky,l391,Michal Mertinak,/en/players/michal-mertinak/m776/overview,michal-mertinak,m776,2006-2276.0
3327,2006,10,Buenos Aires,506.0,buenos-aires,Buenos Aires,2006.02.13,2.0,13.0,32,32,Outdoor,Clay,"$425,000",/en/scores/archive/buenos-aires/506/2006/results,Carlos Moya,/en/players/carlos-moya/m605/overview,carlos-moya,m605,Frantisek Cermak,/en/players/frantisek-cermak/c445/overview,frantisek-cermak,c445,Leos Friedl,/en/players/leos-friedl/f299/overview,leos-friedl,f299,2006-506.0
3328,2006,11,Marseille,496.0,marseille,Marseille,2006.02.13,2.0,13.0,32,32,Indoor,Hard,"$600,000",/en/scores/archive/marseille/496/2006/results,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Radek Stepanek,/en/players/radek-stepanek/s694/overview,radek-stepanek,s694,2006-496.0
3329,2006,12,San Jose,424.0,san-jose,San Jose,2006.02.13,2.0,13.0,32,32,Indoor,Hard,"$380,000",/en/scores/archive/san-jose/424/2006/results,Andy Murray,/en/players/andy-murray/mc10/overview,andy-murray,mc10,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,2006-424.0
3330,2006,13,Memphis,402.0,memphis,Memphis,2006.02.20,2.0,20.0,32,32,Indoor,Hard,"$690,000",/en/scores/archive/memphis/402/2006/results,Tommy Haas,/en/players/tommy-haas/h355/overview,tommy-haas,h355,Chris Haggard,/en/players/chris-haggard/h340/overview,chris-haggard,h340,Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336,2006-402.0
3331,2006,14,Rotterdam,407.0,rotterdam,Rotterdam,2006.02.20,2.0,20.0,32,32,Indoor,Hard,"$925,000",/en/scores/archive/rotterdam/407/2006/results,Radek Stepanek,/en/players/radek-stepanek/s694/overview,radek-stepanek,s694,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2006-407.0
3332,2006,15,Sao Paulo,533.0,sao-paulo,Sao Paulo,2006.02.20,2.0,20.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/sao-paulo/533/2006/results,Nicolas Massu,/en/players/nicolas-massu/m655/overview,nicolas-massu,m655,Lukas Dlouhy,/en/players/lukas-dlouhy/d487/overview,lukas-dlouhy,d487,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2006-533.0
3333,2006,16,Acapulco,807.0,acapulco,Acapulco,2006.02.27,2.0,27.0,32,32,Outdoor,Clay,"$690,000",/en/scores/archive/acapulco/807/2006/results,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,Frantisek Cermak,/en/players/frantisek-cermak/c445/overview,frantisek-cermak,c445,Leos Friedl,/en/players/leos-friedl/f299/overview,leos-friedl,f299,2006-807.0
3334,2006,17,Dubai,495.0,dubai,Dubai,2006.02.27,2.0,27.0,32,32,Outdoor,Hard,"$1,000,000",/en/scores/archive/dubai/495/2006/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2006-495.0
3335,2006,18,Las Vegas,433.0,las-vegas,Las Vegas,2006.02.27,2.0,27.0,32,32,Outdoor,Hard,"$380,000",/en/scores/archive/las-vegas/433/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-433.0
3336,2006,19,ATP Masters Series Indian Wells,404.0,indian-wells,Indian Wells,2006.03.06,3.0,6.0,96,96,Outdoor,Hard,"$3,169,600",/en/scores/archive/indian-wells/404/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2006-404.0
3337,2006,20,ATP Masters Series Miami,403.0,miami,Miami,2006.03.20,3.0,20.0,96,96,Outdoor,Hard,"$3,450,000",/en/scores/archive/miami/403/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-403.0
3338,2006,21,Houston,717.0,houston,Houston,2006.04.10,4.0,10.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/houston/717/2006/results,Mardy Fish,/en/players/mardy-fish/f339/overview,mardy-fish,f339,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300,2006-717.0
3339,2006,22,Valencia,573.0,valencia,Valencia,2006.04.10,4.0,10.0,32,32,Outdoor,Clay,"$400,000",/en/scores/archive/valencia/573/2006/results,Nicolas Almagro,/en/players/nicolas-almagro/a479/overview,nicolas-almagro,a479,David Skoch,/en/players/david-skoch/s552/overview,david-skoch,s552,Tomas Zib,/en/players/tomas-zib/z074/overview,tomas-zib,z074,2006-573.0
3340,2006,23,ATP Masters Series Monte Carlo,410.0,monte-carlo,Monte Carlo,2006.04.17,4.0,17.0,64,64,Outdoor,Clay,"$2,450,000",/en/scores/archive/monte-carlo/410/2006/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-410.0
3341,2006,24,Barcelona,425.0,barcelona,Barcelona,2006.04.24,4.0,24.0,56,56,Outdoor,Clay,"$1,000,000",/en/scores/archive/barcelona/425/2006/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2006-425.0
3342,2006,25,Casablanca,360.0,marrakech,Casablanca,2006.04.24,4.0,24.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/marrakech/360/2006/results,Daniele Bracciali,/en/players/daniele-bracciali/b570/overview,daniele-bracciali,b570,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,Jurgen Melzer,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,m762,2006-360.0
3343,2006,26,Estoril,468.0,oeiras,Estoril,2006.05.01,5.0,1.0,32,32,Outdoor,Clay,"$625,000",/en/scores/archive/oeiras/468/2006/results,David Nalbandian,/en/players/david-nalbandian/n301/overview,david-nalbandian,n301,Lukas Dlouhy,/en/players/lukas-dlouhy/d487/overview,lukas-dlouhy,d487,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2006-468.0
3344,2006,27,Munich,308.0,munich,Munich,2006.05.01,5.0,1.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/munich/308/2006/results,Olivier Rochus,/en/players/olivier-rochus/r397/overview,olivier-rochus,r397,Andrei Pavel,/en/players/andrei-pavel/p280/overview,andrei-pavel,p280,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300,2006-308.0
3345,2006,28,ATP Masters Series Rome,416.0,rome,Rome,2006.05.08,5.0,8.0,64,64,Outdoor,Clay,"$2,450,000",/en/scores/archive/rome/416/2006/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2006-416.0
3346,2006,29,ATP Masters Series Hamburg,414.0,hamburg,Hamburg,2006.05.15,5.0,15.0,64,64,Outdoor,Clay,"$2,450,000",/en/scores/archive/hamburg/414/2006/results,Tommy Robredo,/en/players/tommy-robredo/r419/overview,tommy-robredo,r419,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2006-414.0
3347,2006,30,World Team Championship,615.0,dusseldorf,Dusseldorf,2006.05.22,5.0,22.0,32,32,Outdoor,Clay,"$1,764,706",/en/scores/archive/dusseldorf/615/2006/results,Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300,2006-615.0
3348,2006,31,Poertschach,306.0,kitzbuhel,Poertschach,2006.05.22,5.0,22.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/kitzbuhel/306/2006/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Jim Thomas,/en/players/jim-thomas/t213/overview,jim-thomas,t213,2006-306.0
3349,2006,32,Roland Garros,520.0,roland-garros,Paris,2006.05.29,5.0,29.0,128,128,Outdoor,Clay,"$8,543,691",/en/scores/archive/roland-garros/520/2006/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-520.0
3350,2006,33,Halle,500.0,halle,Halle,2006.06.12,6.0,12.0,32,32,Outdoor,Grass,"$800,000",/en/scores/archive/halle/500/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2006-500.0
3351,2006,34,London / Queen's Club,311.0,london,London,2006.06.12,6.0,12.0,56,56,Outdoor,Grass,"$800,000",/en/scores/archive/london/311/2006/results,Lleyton Hewitt,/en/players/lleyton-hewitt/h432/overview,lleyton-hewitt,h432,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2006-311.0
3352,2006,35,Nottingham,741.0,eastbourne,Nottingham,2006.06.19,6.0,19.0,32,32,Outdoor,Grass,"$380,000",/en/scores/archive/eastbourne/741/2006/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399,2006-741.0
3353,2006,36,'s-Hertogenbosch,440.0,s-hertogenbosch,s-Hertogenbosch,2006.06.19,6.0,19.0,32,32,Outdoor,Grass,"$380,000",/en/scores/archive/s-hertogenbosch/440/2006/results,Mario Ancic,/en/players/mario-ancic/a385/overview,mario-ancic,a385,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269,2006-440.0
3354,2006,37,Wimbledon,540.0,wimbledon,London,2006.06.26,6.0,26.0,128,128,Outdoor,Grass,"$8,847,338",/en/scores/archive/wimbledon/540/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-540.0
3355,2006,38,Bastad,316.0,bastad,Bastad,2006.07.10,7.0,10.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/bastad/316/2006/results,Tommy Robredo,/en/players/tommy-robredo/r419/overview,tommy-robredo,r419,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Thomas Johansson,/en/players/thomas-johansson/j129/overview,thomas-johansson,j129,2006-316.0
3356,2006,39,Gstaad,314.0,gstaad,Gstaad,2006.07.10,7.0,10.0,32,32,Outdoor,Clay,"$495,000",/en/scores/archive/gstaad/314/2006/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Jiri Novak,/en/players/jiri-novak/n254/overview,jiri-novak,n254,Andrei Pavel,/en/players/andrei-pavel/p280/overview,andrei-pavel,p280,2006-314.0
3357,2006,40,Newport,315.0,newport,Newport,2006.07.10,7.0,10.0,32,32,Outdoor,Grass,"$380,000",/en/scores/archive/newport/315/2006/results,Mark Philippoussis,/en/players/mark-philippoussis/p338/overview,mark-philippoussis,p338,Robert Kendrick,/en/players/robert-kendrick/k448/overview,robert-kendrick,k448,Jurgen Melzer,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,m762,2006-315.0
3358,2006,41,Amersfoort,317.0,amersfoort,Amersfoort,2006.07.17,7.0,17.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/amersfoort/317/2006/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Alberto Martin,/en/players/alberto-martin/m590/overview,alberto-martin,m590,Fernando Vicente,/en/players/fernando-vicente/v195/overview,fernando-vicente,v195,2006-317.0
3359,2006,42,Indianapolis,419.0,indianapolis,Indianapolis,2006.07.17,7.0,17.0,48,48,Outdoor,Hard,"$600,000",/en/scores/archive/indianapolis/419/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Bobby Reynolds,/en/players/bobby-reynolds/r483/overview,bobby-reynolds,r483,Andy Roddick,/en/players/andy-roddick/r485/overview,andy-roddick,r485,2006-419.0
3360,2006,43,Stuttgart,321.0,stuttgart,Stuttgart,2006.07.17,7.0,17.0,48,48,Outdoor,Clay,"$690,000",/en/scores/archive/stuttgart/321/2006/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Gaston Gaudio,/en/players/gaston-gaudio/g374/overview,gaston-gaudio,g374,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-321.0
3361,2006,44,Kitzbuhel,319.0,kitzbuhel,Kitzbuhel,2006.07.24,7.0,24.0,48,48,Outdoor,Clay,"$760,000",/en/scores/archive/kitzbuhel/319/2006/results,Agustin Calleri,/en/players/agustin-calleri/c478/overview,agustin-calleri,c478,Stefan Koubek,/en/players/stefan-koubek/k310/overview,stefan-koubek,k310,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,2006-319.0
3362,2006,45,Los Angeles,423.0,los-angeles,Los Angeles,2006.07.24,7.0,24.0,32,32,Outdoor,Hard,"$500,000",/en/scores/archive/los-angeles/423/2006/results,Tommy Haas,/en/players/tommy-haas/h355/overview,tommy-haas,h355,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-423.0
3363,2006,46,Umag,439.0,umag,Umag,2006.07.24,7.0,24.0,32,32,Outdoor,Clay,"$400,000",/en/scores/archive/umag/439/2006/results,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367,Jaroslav Levinsky,/en/players/jaroslav-levinsky/l391/overview,jaroslav-levinsky,l391,David Skoch,/en/players/david-skoch/s552/overview,david-skoch,s552,2006-439.0
3364,2006,47,Sopot,475.0,warsaw,Sopot,2006.07.31,7.0,31.0,32,32,Outdoor,Clay,"$500,000",/en/scores/archive/warsaw/475/2006/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Frantisek Cermak,/en/players/frantisek-cermak/c445/overview,frantisek-cermak,c445,Leos Friedl,/en/players/leos-friedl/f299/overview,leos-friedl,f299,2006-475.0
3365,2006,48,Washington,418.0,washington,Washington,2006.07.31,7.0,31.0,48,48,Outdoor,Hard,"$600,000",/en/scores/archive/washington/418/2006/results,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-418.0
3366,2006,49,ATP Masters Series Canada,421.0,montreal,Toronto,2006.08.07,8.0,7.0,64,64,Outdoor,Hard,"$2,450,000",/en/scores/archive/montreal/421/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-421.0
3367,2006,50,ATP Masters Series Cincinnati,422.0,cincinnati,Cincinnati,2006.08.14,8.0,14.0,64,64,Outdoor,Hard,"$2,450,000",/en/scores/archive/cincinnati/422/2006/results,Andy Roddick,/en/players/andy-roddick/r485/overview,andy-roddick,r485,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-422.0
3368,2006,51,New Haven,3348.0,new-haven,New Haven,2006.08.21,8.0,21.0,48,48,Outdoor,Hard,"$675,000",/en/scores/archive/new-haven/3348/2006/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399,2006-3348.0
3369,2006,52,US Open,560.0,us-open,New York,2006.08.28,8.0,28.0,128,128,Outdoor,Hard,"$8,332,000",/en/scores/archive/us-open/560/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269,2006-560.0
3370,2006,53,Beijing,747.0,beijing,Beijing,2006.09.11,9.0,11.0,32,32,Outdoor,Hard,"$500,000",/en/scores/archive/beijing/747/2006/results,Marcos Baghdatis,/en/players/marcos-baghdatis/b837/overview,marcos-baghdatis,b837,Mario Ancic,/en/players/mario-ancic/a385/overview,mario-ancic,a385,Mahesh Bhupathi,/en/players/mahesh-bhupathi/b471/overview,mahesh-bhupathi,b471,2006-747.0
3371,2006,54,Bucharest,773.0,bucharest,Bucharest,2006.09.11,9.0,11.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/bucharest/773/2006/results,Jurgen Melzer,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,m762,Mariusz Fyrstenberg,/en/players/mariusz-fyrstenberg/f364/overview,mariusz-fyrstenberg,f364,Marcin Matkowski,/en/players/marcin-matkowski/m844/overview,marcin-matkowski,m844,2006-773.0
3372,2006,55,Bangkok,1720.0,bangkok,Bangkok,2006.09.25,9.0,25.0,32,32,Indoor,Hard,"$550,000",/en/scores/archive/bangkok/1720/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399,2006-1720.0
3373,2006,56,Mumbai,3465.0,mumbai,Mumbai,2006.09.25,9.0,25.0,32,32,Outdoor,Hard,"$380,000",/en/scores/archive/mumbai/3465/2006/results,Dmitry Tursunov,/en/players/dmitry-tursunov/t315/overview,dmitry-tursunov,t315,Mario Ancic,/en/players/mario-ancic/a385/overview,mario-ancic,a385,Mahesh Bhupathi,/en/players/mahesh-bhupathi/b471/overview,mahesh-bhupathi,b471,2006-3465.0
3374,2006,57,Palermo,325.0,palermo,Palermo,2006.09.25,9.0,25.0,32,32,Outdoor,Clay,"$380,000",/en/scores/archive/palermo/325/2006/results,Filippo Volandri,/en/players/filippo-volandri/v254/overview,filippo-volandri,v254,Martin Garcia,/en/players/martin-garcia/g353/overview,martin-garcia,g353,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,2006-325.0
3375,2006,58,Metz,341.0,metz,Metz,2006.10.02,10.0,2.0,32,32,Indoor,Hard,"$380,000",/en/scores/archive/metz/341/2006/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,2006-341.0
3376,2006,59,Tokyo,329.0,tokyo,Tokyo,2006.10.02,10.0,2.0,48,48,Outdoor,Hard,"$765,000",/en/scores/archive/tokyo/329/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Ashley Fisher,/en/players/ashley-fisher/f304/overview,ashley-fisher,f304,Tripp Phillips,/en/players/tripp-phillips/p452/overview,tripp-phillips,p452,2006-329.0
3377,2006,60,Moscow,438.0,moscow,Moscow,2006.10.09,10.0,9.0,32,32,Indoor,Carpet,"$1,000,000",/en/scores/archive/moscow/438/2006/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2006-438.0
3378,2006,61,Stockholm,429.0,stockholm,Stockholm,2006.10.09,10.0,9.0,32,32,Indoor,Hard,"$800,000",/en/scores/archive/stockholm/429/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2006-429.0
3379,2006,62,Vienna,337.0,vienna,Vienna,2006.10.09,10.0,9.0,32,32,Indoor,Hard,"$690,000",/en/scores/archive/vienna/337/2006/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Petr Pala,/en/players/petr-pala/p327/overview,petr-pala,p327,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2006-337.0
3380,2006,63,ATP Masters Series Madrid,1536.0,madrid,Madrid,2006.10.16,10.0,16.0,48,48,Indoor,Hard,"$2,450,000",/en/scores/archive/madrid/1536/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2006-1536.0
3381,2006,64,Basel,328.0,basel,Basel,2006.10.23,10.0,23.0,32,32,Indoor,Carpet,"$1,000,000",/en/scores/archive/basel/328/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2006-328.0
3382,2006,65,Lyon,7309.0,lyon,Lyon,2006.10.23,10.0,23.0,32,32,Indoor,Carpet,"$800,000",/en/scores/archive/lyon/7309/2006/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Julien Benneteau,/en/players/julien-benneteau/b747/overview,julien-benneteau,b747,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,2006-7309.0
3383,2006,66,St. Petersburg,568.0,st-petersburg,St. Petersburg,2006.10.23,10.0,23.0,32,32,Indoor,Carpet,"$1,000,000",/en/scores/archive/st-petersburg/568/2006/results,Mario Ancic,/en/players/mario-ancic/a385/overview,mario-ancic,a385,Simon Aspelin,/en/players/simon-aspelin/a324/overview,simon-aspelin,a324,Todd Perry,/en/players/todd-perry/p485/overview,todd-perry,p485,2006-568.0
3384,2006,67,ATP Masters Series Paris,352.0,paris,Paris,2006.10.30,10.0,30.0,48,48,Indoor,Carpet,"$2,450,000",/en/scores/archive/paris/352/2006/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428,2006-352.0
3385,2006,68,Tennis Masters Cup,605.0,nitto-atp-finals,,2006.11.13,11.0,13.0,8,8,Indoor,Hard,"$3,700,000",/en/scores/archive/nitto-atp-finals/605/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,2006-605.0
3386,2007,1,Adelaide,7308.0,adelaide,Adelaide,2007.01.01,1.0,1.0,32,32,Outdoor,Hard,"$436,000",/en/scores/archive/adelaide/7308/2007/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Wesley Moodie,/en/players/wesley-moodie/m759/overview,wesley-moodie,m759,Todd Perry,/en/players/todd-perry/p485/overview,todd-perry,p485,2007-7308.0
